ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel,CaseReference,CaseURL,CaseDate,ServiceTypeURI,ServiceTypeLabel,ClassificationURI,ClassificationLabel,CaseText,LocationText,DecisionTargetDate,Status,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicencsingURL,DecisionDate,Decision,DecisionType,DecisionNoticeDate,AppealRef,AppealDecisionDate,AppealDecision,GeoAreaURI,GeoAreaLabel,GroundArea,UPRN,Agent,PublicConsultationStartDate,publicConsultationEndDate,ResponsesFor,ResponsesAgainst
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02724/NMA,http://publicaccess2.milton-keynes.gov.uk/online-applications/,02/12/2014,http://id.esd.org.uk/service/1739,Planning non-material amendments ,,,Non-material amendment to 11/00420/FUL to reduce size of one first floor window in the side elevatio,27 Leys Road Loughton Milton Keynes MK5 8AZ ,30/12/2014,Decided,,,,,29/12/2014,Approve,Delegated,,,,,,,,,Mr Peter Ewar,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02725/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Installation of garden shed in front garden (retrospective),58 Ashpole Furlong Loughton Milton Keynes MK5 8DX ,03/02/2015,Live,,,,,03/03/2015,Approve,Committee,,,,,,,,,,,08/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02729/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey side and single storey rear extensions and erection of garage,7 Cranfield Road Astwood Newport Pagnell MK16 9JU ,06/02/2015,Decided,,,,,05/02/2015,Approve,Delegated,,,,,,,,,Stephen Funge Architectural Design,,16/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02730/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6013,Q20 Other change of use,Change of use of part of building from assembly and leisure (use class D1) to book shop (use class A,Evangelical Free Church Wolverton Road Stony Stratford Milton Keynes MK11 1DZ ,28/01/2015,Decided,,,,,28/01/2015,Approve,Delegated,,,,,,,,,Mr Derek Sparrow,,08/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02629/TCA,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/11/2014,http://id.esd.org.uk/service/1736,Conservation area tree works notification,,,Notification of intention to crown reduce one Laburnam tree,2 Broughton Road Milton Keynes Village Milton Keynes MK10 9AH ,14/12/2014,Decided,,,,,10/12/2014,,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02630/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/11/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of 3 (window details) attached to application 14/00920/FUL,69 Anson Road Wolverton Milton Keynes MK12 5BW ,29/12/2014,Live,,,,,,,,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02818/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,12/12/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Prior notification for change of use from office accommodation (Use Class B1(a)) to residential use ,809 And 811 Silbury Boulevard Central Milton Keynes Milton Keynes MK9 3LR ,06/02/2015,Decided,,,,,05/02/2015,Prior Refused,Delegated,,,,,,,,,Miss Holly Needham,,15/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00118/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,20/01/2015,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Single storey front and two storey side and rear extension,42 Walkhampton Avenue Bradwell Common Milton Keynes MK13 8NJ ,30/03/2015,Live,,,,,,,,,,,,,,,,Mr Bruce Nudds,,06/03/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00151/NMA,http://publicaccess2.milton-keynes.gov.uk/online-applications/,19/01/2015,http://id.esd.org.uk/service/1739,Planning non-material amendments ,,,Non material amendment to planning permission 14/02014/FUL for changes to the width of the first flo,5 Mountsfield Close Newport Pagnell MK16 0JE ,16/02/2015,Decided,,,,,13/02/2015,Refuse,Delegated,,,,,,,,,Mr Jonathan Williams,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00244/PREHSE,http://publicaccess2.milton-keynes.gov.uk/online-applications/,21/01/2015,http://id.esd.org.uk/service/1737,Planning pre-application advice ,,,A large house extension covering 3 floors.  Client requires meeting and written advice.,3 Trevithick Lane Shenley Lodge Milton Keynes MK5 7EE ,18/03/2015,Live,,,,,,,,,,,,,,,,Samrai Associates,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00398/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,25/02/2015,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Replacement of existing conservatory to rear,43 Holst Crescent Old Farm Park Milton Keynes MK7 8QN ,,Registered,,,,,,,,,,,,,,,,Mr Neal Widdows,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00399/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,25/02/2015,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 3 (sample panel) attached to planning permissio,Eagles Wings 30 Shenley Road Shenley Church End Milton Keynes MK5 6AB ,,Registered,,,,,,,,,,,,,,,,Mr Nick Barnes,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00400/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,25/02/2015,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,First floor extension to front,4 Frogmore Place Westcroft Milton Keynes MK4 4EZ ,,Registered,,,,,,,,,,,,,,,,Mr Robin Bradbury,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02678/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,29/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Alterations to rear of building including creation of basement and mezzanine floors; replacement ext,12 Bradbourne Drive Tilbrook Milton Keynes MK7 8AT ,30/01/2015,Decided,,,,,29/01/2015,Approve,Delegated,,,,,,,,,,,07/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02679/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,29/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey rear and side extension,97 Lakes Lane Newport Pagnell MK16 8HT ,06/02/2015,Decided,,,,,09/02/2015,Refuse,Delegated,,,,,,,,,Mr Jonathon Williams,,08/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02680/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,01/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Replacement of timber sash windows to Upvc sash windows,30 Radcliffe Street Wolverton Milton Keynes MK12 5DH ,26/01/2015,Decided,,,,,23/01/2015,Refuse,Delegated,,,,,,,,,Designcom Architectural Services,,12/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02681/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,29/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Erection of a single storey timber outbuilding,The Grange 7 Watermill Lane Wolverton Mill Milton Keynes MK12 5PR ,26/01/2015,Decided,,,,,18/02/2015,Approve,Delegated,,,,,,,,,Ms Amy Cook,,06/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02682/DISCON,http://publicaccess2.milton-keynes.gov.uk/online-applications/,01/12/2014,http://id.esd.org.uk/service/1734,Discharge of planning conditions,,,Details submitted pursuant to discharge of condition 4 (Litter provision details) attached to planni,10 Bond Avenue Bletchley Milton Keynes MK1 1RE ,28/01/2015,Decided,,,,,26/01/2015,Approve,Delegated,,,,,,,,,Mr Peter McCorkell,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02683/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,01/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Two storey rear extension,1 Byward Close Neath Hill Milton Keynes MK14 6JB ,03/02/2015,Withdrawn,,,,,03/02/2015,Withdrawn,Delegated,,,,,,,,,Michael Donovan,,08/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02588/ADV,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/11/2014,http://id.esd.org.uk/service/1082,Advertisement control,http://opendatacommunities.org/def/concept/planning/application/6000/6015,Q22 Other advertisements,Advertisement consent for 3 fascia signs,130 Dunthorne Way Grange Farm Milton Keynes MK8 0LW ,26/01/2015,Decided,,,,,26/01/2015,Approve,Delegated,,,,,,,,,Hawes Signs,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02589/MIN,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6023,Q60 Minerals (CPS 1-9 and 13-22),Construction of waste transfer station; ready mixed concrete plant and overnight parking of 14 x HGV,Cotton Valley Sewage Works Portway Pineham Milton Keynes MK15 9PA ,13/03/2015,Live,,,,,,,,,,,,,,,,,,30/12/2014,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02590/TNOT,http://publicaccess2.milton-keynes.gov.uk/online-applications/,18/11/2014,http://id.esd.org.uk/service/1733,Prior notification of development,http://opendatacommunities.org/def/concept/planning/application/6000/6032,Q27 Notifications,Decommissioning of existing monopole and installation of 9.7m high replacement monopole; Pogona cabi,Telecommunications Mast Grafton Street Redmoor Milton Keynes  ,18/01/2015,Decided,,,,,16/01/2015,Prior Refused,Delegated,,,,,,,,,Mr Jonathon Behan,,01/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02747/TCA,http://publicaccess2.milton-keynes.gov.uk/online-applications/,08/12/2014,http://id.esd.org.uk/service/1736,Conservation area tree works notification,,,Notification of intention to remove self-set Ash and Lime trees close to The Stables property,Land At Watsons Field Watling Street Little Brickhill  ,18/01/2015,Decided,,,,,20/01/2015,,Delegated,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02748/TPO,http://publicaccess2.milton-keynes.gov.uk/online-applications/,08/12/2014,http://id.esd.org.uk/service/508,Tree preservation orders,,,Tree preservation order consent to carry out the following tree work - Ash tree (T8) remove heavy lo,The Old Rectory 16 School Lane Sherington Newport Pagnell MK16 9NF ,02/02/2015,Live,,,,,02/01/2015,Refuse,Delegated,,,,,,,,,Mr Llewellyn John,,09/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,15/00417/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,17/02/2015,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Insertion of window,13 Strathnaver Place Hodge Lea Milton Keynes MK12 6JD ,,Invalid,,,,,,,,,,,,,,,,,,,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02511/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,10/11/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6012,Q18 Minor all other minor developments,Removal of three windows and installation of French doors and replacement of existing window (retros,The Old George 41 High Street Stony Stratford Milton Keynes MK11 1AA ,26/01/2015,Live,,,,,,,,,,,,,,,,Mr Len Grigg,,01/01/2015,,
05/03/2015,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes,14/02709/FUL,http://publicaccess2.milton-keynes.gov.uk/online-applications/,03/12/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6014,Q21 Other householder developments,Front extension forming bay window and storm porch,41 Antigua Way Newton Leys Milton Keynes MK3 5GF ,02/02/2015,Decided,,,,,02/02/2015,Approve,Delegated,,,,,,,,,Mr Darren Bell,,12/01/2015,,
